domain,group,authors_country_flag,work_num,std_variance_to_cen,mean_variance_to_centroid,max_variance_to_centroid,min_variance_to_centroid,Breadth
EPROM-2,us,US,197.0,1.0669472,8.427887,12.628535,6.492498,7.448596893190455
ESPACE-2,cn,,,,,,,
EXPOSE-2,cn,CN,5.0,0.9488794,9.086944,10.752944,8.166429,10.97515434026718
EXPOSE-2,us,US,73.0,1.246793,8.918893,12.465955,6.4881787,8.704282597410455
Eagle-2,cn,CN,34.0,1.1089051,8.433497,10.080637,6.570298,7.9066740744041795
Eagle-2,us,US,333.0,1.0951774,9.002757,12.202027,6.407449,8.775221152266951
Ear canal-2,cn,CN,55.0,1.4859183,6.871365,9.760867,3.8664715,5.3684673156878375
Ear canal-2,us,US,438.0,1.0713886,8.074764,10.920513,5.468648,7.041388334657512
Ear infection-2,cn,CN,4.0,1.5048617,6.0720387,8.4321165,4.2507,5.552932123343155
Ear infection-2,us,US,60.0,1.0494248,7.613039,10.750557,5.7527657,6.417991904610432
Ear lobe-2,cn,CN,4.0,0.35006833,7.617403,7.867567,7.122341,9.288742144902542
Ear lobe-2,us,US,9.0,1.4695266,7.9101725,11.0041895,6.148914,7.651291787624359
Eardrum-2,cn,CN,25.0,0.82998204,7.5075455,8.904334,5.889456,6.315057400775999
Eardrum-2,us,US,131.0,1.0575898,7.9249115,11.46896,5.4766507,6.83104735432471
Earlobe-2,cn,CN,37.0,1.3633777,7.6801662,10.63951,5.8855643,6.694954837125451
Earlobe-2,us,US,84.0,1.1922158,8.386296,10.723404,6.290247,7.698133069383644
Early Earth-2,cn,CN,15.0,1.1148615,7.883521,10.436561,6.2084947,7.105369653020588
Early Earth-2,us,US,156.0,1.1238017,8.19986,10.912475,5.5400486,7.210284970114486
Early adopter-2,cn,CN,28.0,1.3830445,7.8818674,11.36379,5.399033,6.979063665740711
Early adopter-2,us,US,324.0,0.926487,8.393022,11.050719,6.3803673,7.554117966103902
Early childhood education-2,cn,CN,99.0,1.3023137,7.187785,11.144502,4.7339864,5.650619310051582
Early childhood education-2,us,US,1887.0,1.006209,7.693402,11.508883,4.666456,6.308225312648759
Early childhood-2,cn,CN,152.0,1.1492516,7.8331923,11.367981,5.057856,6.686875952031812
Early childhood-2,us,US,3116.0,0.9841643,7.9914975,12.15809,5.0386057,6.84283117406568
Early feeding-2,cn,CN,2.0,3.3717478e-07,5.981921,5.981921,5.9819207,7.5546324253082275
Early warning score-2,cn,CN,71.0,1.3189099,5.655137,9.323686,3.386283,3.681178601454917
Early warning score-2,us,US,175.0,1.1594588,6.07197,9.437941,4.034457,4.127081747342189
Earnings before interest and taxes-2,cn,CN,14.0,1.1465682,7.25964,9.24861,6.1389556,6.0697197914123535
Earnings-2,cn,CN,655.0,1.3718883,7.8084254,12.441654,5.475579,6.588374314877086
Earnings-2,us,US,5962.0,0.96783507,8.754566,13.294619,5.1758013,8.151550094043316
Earth history-2,us,,,,,,,
Earth materials-2,us,US,18.0,0.8854588,8.778931,10.36527,7.2797427,8.63589210058349
Earth model-2,cn,CN,11.0,1.1674489,8.028927,9.839714,6.2629905,7.485556385733872
Earth model-2,us,US,51.0,0.91086674,8.504044,10.888678,6.967865,7.845615812227237
Earth structure-2,cn,CN,12.0,1.03694,8.26414,9.871858,6.9262457,7.867479143720686
Earth structure-2,us,US,73.0,1.1865225,8.458582,11.439309,6.593458,7.75052478800626
Earth surface-2,cn,CN,16.0,0.9205118,7.899802,9.617623,6.3801064,7.064529856046036
Earth surface-2,us,US,28.0,1.0913641,9.156785,11.937317,6.0266356,9.223387189327724
Earth system science-2,cn,CN,78.0,1.1600025,7.537085,9.950897,5.2145524,6.202459629591516
Earth system science-2,us,US,527.0,1.0633597,8.135202,11.302717,5.5485353,7.126069587393289
Earthquake engineering-2,cn,CN,73.0,1.199545,7.3988237,10.215558,5.371687,5.982188767040526
Earthquake engineering-2,us,US,199.0,0.8967806,8.251704,10.383006,6.164512,7.280721146045892
Earthquake prediction-2,cn,CN,161.0,1.159654,7.1183066,10.422377,5.1028495,5.539179678916483
Earthquake prediction-2,us,US,179.0,1.0723904,7.9111986,11.0525465,5.777541,6.79073373431261
Earthquake resistance-2,cn,CN,75.0,1.3005623,6.801726,11.493709,4.8742375,5.113661876669866
Earthquake resistance-2,us,US,50.0,0.94230527,8.172644,11.14999,6.0947776,7.239833921802287
Earthquake shaking table-2,cn,CN,729.0,1.2282676,7.1727624,10.718978,4.8286166,5.590039766074156
Earthquake shaking table-2,us,US,275.0,1.0797695,8.154188,11.655515,5.458773,7.156101211847684
Earthquake simulation-2,cn,CN,260.0,1.1318258,7.5977554,10.460751,5.470776,6.194548876735624
Earthquake simulation-2,us,US,197.0,0.7440147,8.36363,10.49933,6.173921,7.434760847641243
Earthworks-2,cn,CN,52.0,1.1611546,6.9187303,9.209674,4.8006477,5.3166033333423
Earthworks-2,us,US,52.0,0.8826211,8.472904,10.787373,6.765652,7.826210236062806
Earthworm-2,cn,CN,501.0,1.2823981,7.3298244,11.075169,3.5592322,5.838742335046135
Earthworm-2,us,US,551.0,1.0074298,8.90299,11.89035,6.124846,8.435409922019986
Easement-2,cn,CN,2.0,3.3717478e-07,6.7368364,6.736837,6.7368364,9.491202235221865
Easement-2,us,US,98.0,1.1821678,6.804374,10.818236,4.8700852,5.092372517836722
East coast-2,cn,CN,11.0,1.043963,8.020644,9.476365,6.477419,7.593533342534855
East coast-2,us,US,206.0,1.1297611,9.058255,12.258845,6.7520595,8.860673454499448
Eating disorders-2,cn,CN,126.0,1.2369999,7.2361016,11.459814,4.6377335,5.712148305498246
Eating disorders-2,us,US,5649.0,1.1691319,7.5746145,12.654534,4.5967536,6.164459082981935
Eavesdropping-2,cn,CN,701.0,1.2092767,7.722304,11.5531435,5.482833,6.404112765406595
Eavesdropping-2,us,US,418.0,1.1649256,8.565653,11.766967,6.0733714,7.870380744838812
Eccentric-2,cn,CN,408.0,1.249374,8.612488,13.229384,5.7634945,7.9792311991151905
Eccentric-2,us,US,781.0,1.6466416,8.699512,12.967979,5.5012283,8.267415956547907
Ecchymosis-2,cn,CN,90.0,1.1248052,7.959546,10.653943,5.54687,6.931349514575487
Ecchymosis-2,us,US,245.0,0.81965435,8.489763,11.451438,6.2198434,7.705641905487326
Echinococcosis-2,cn,CN,432.0,1.10629,7.039341,11.687567,4.4930553,5.375067379373974
Echinococcosis-2,us,US,88.0,1.2408692,8.277485,10.69961,4.8940377,7.357229632815972
Echinococcus granulosus-2,cn,CN,223.0,1.0508909,6.971923,10.460066,4.9117074,5.269259353019521
Echinoderm-2,cn,CN,17.0,0.93548286,7.2332115,9.117539,5.819723,6.036835514447276
Echinoderm-2,us,US,225.0,1.1653426,8.406031,11.010102,5.7527323,7.622102721523277
Echo sounding-2,cn,CN,52.0,1.0639253,7.5956674,9.563653,5.528938,6.252895808058085
Echo sounding-2,us,US,173.0,1.1243682,8.378069,11.672104,5.532488,7.510162373594596
Eclipse-2,cn,CN,169.0,0.9930365,9.402312,11.583819,6.6081004,9.400403508854552
Eclipse-2,us,US,715.0,0.9452287,9.656465,12.789817,6.612548,9.864347073039966
Ecodesign-2,cn,CN,5.0,1.0140353,5.976715,7.8769794,5.010015,4.8942020535469055
Ecodesign-2,us,US,12.0,1.0581528,6.9583106,8.861701,5.594074,5.7108241048726285
Ecological assessment-2,cn,CN,29.0,1.2732519,6.5414014,9.374996,4.715786,4.8540837659037095
Ecological assessment-2,us,US,13.0,0.8683307,8.480026,9.804486,7.298909,8.247556021580323
Ecological crisis-2,cn,CN,11.0,0.8564157,6.0059204,7.622528,4.8873386,4.336369362744421
Ecological crisis-2,us,US,14.0,0.5620872,7.602448,8.628615,6.783792,6.657141971064135
Ecological design-2,cn,CN,97.0,1.2823575,6.002907,10.007562,3.8851268,4.043652781019716
Ecological design-2,us,US,8.0,1.0197575,6.8496294,8.673301,5.3875904,5.930574309258233
Ecological efficiency-2,cn,CN,83.0,1.1681529,5.506795,8.223913,3.6368613,3.411434949548166
Ecological efficiency-2,us,US,3.0,0.9244268,7.13451,8.432457,6.3500824,8.209798733393356
Ecological engineering-2,cn,CN,53.0,1.332705,6.6854143,10.612396,4.9457383,5.011354371073736
Ecological engineering-2,us,US,16.0,1.0961407,7.0391607,8.779055,5.318246,5.713030124704048
Ecological planning-2,cn,CN,44.0,1.1558087,5.4405913,9.336311,3.9061189,3.353348336562547
Ecological psychology-2,cn,CN,12.0,0.8990727,6.7466545,8.591845,5.4889526,5.414775239698827
Ecological psychology-2,us,US,96.0,0.9349919,7.7645125,9.962727,5.51282,6.568470320157843
Ecological relationship-2,us,US,2.0,0.0,5.287116,5.287116,5.287116,6.058260798454285
Ecological succession-2,cn,CN,1067.0,0.9961281,8.01725,12.172285,5.9239225,6.70165552786645
Ecological succession-2,us,US,2063.0,1.0669925,8.518741,12.445025,6.022904,7.597287957223315
Ecological systems theory-2,cn,CN,39.0,1.2817942,6.2757916,10.460713,4.6930547,4.50523915963295
Ecological systems theory-2,us,US,247.0,0.93399477,8.076014,10.336897,5.611052,7.061319585806075
Econometric analysis-2,cn,CN,120.0,1.2408152,7.184341,10.187091,5.242632,5.661880176524818
Econometric analysis-2,us,US,195.0,0.77258694,8.664459,10.677244,6.856396,8.027571101635942
Econometric model-2,cn,CN,313.0,1.2431315,7.2792354,10.482758,4.9570484,5.792145296202904
Econometric model-2,us,US,722.0,0.84438145,8.490083,11.100641,6.4162526,7.71316523821497
Economic Justice-2,cn,CN,278.0,1.1197615,7.935433,13.189315,5.833884,6.810144649340245
Economic Justice-2,us,US,5833.0,0.8800474,8.346253,13.174283,5.642711,7.436580608627651
Economic analysis-2,cn,CN,239.0,0.96732825,7.8814235,10.779666,5.894835,6.680054943930642
Economic analysis-2,us,US,468.0,0.8173722,9.013243,11.073166,6.832281,8.641342243895394
Economic anthropology-2,us,,,,,,,
Economic appraisal-2,cn,CN,4.0,0.5494663,6.0776997,6.6433086,5.3733883,5.293648938337967
Economic appraisal-2,us,US,10.0,0.833826,7.9920106,9.319976,6.761421,7.626250518692856
Economic base analysis-2,cn,CN,37.0,1.5520542,6.5339937,10.46019,4.560067,4.950605313929302
Economic base analysis-2,us,US,46.0,1.0742638,8.19543,11.951622,6.0819793,7.383700303985293
Economic bubble-2,cn,CN,35.0,1.1839123,6.409416,9.680349,4.8769555,4.638064428234273
Economic bubble-2,us,US,82.0,0.91884494,7.412087,10.6862545,5.704961,5.951709973097778
Economic community-2,cn,CN,3.0,0.0,5.4532256,5.4532256,5.4532256,6.15670382976532
Economic community-2,us,US,11.0,0.5618406,8.337299,9.467668,7.2752943,8.088511716235772
Economic cost-2,cn,CN,63.0,0.98127973,7.814825,10.253889,5.934039,6.67570144990988
Economic cost-2,us,US,321.0,0.8724327,8.224775,11.01466,6.0398407,7.274933669493166
Economic data-2,cn,CN,25.0,0.9624739,6.217982,8.863499,4.8827477,4.402566118084877
Economic data-2,us,US,34.0,0.9415673,8.16124,10.017946,6.352507,7.383555992308885
Economic efficiency-2,cn,CN,86.0,1.3343196,6.6616364,10.309925,4.4920406,4.958424831137933
Economic equilibrium-2,cn,CN,3.0,0.82887655,6.6144805,7.6835275,5.6635337,6.941894690195724
Economic equilibrium-2,us,US,11.0,0.9401081,7.40271,8.736383,5.3881254,6.473569924181149
Economic evaluation-2,cn,CN,85.0,0.8301785,7.8740067,10.141908,6.1266246,6.721249383871637
Economic evaluation-2,us,US,279.0,1.1233934,7.6061454,11.128349,4.9682555,6.291977719594598
Economic expansion-2,cn,CN,20.0,0.7169591,6.268381,9.076718,5.5524554,4.453007814131283
Economic expansion-2,us,US,12.0,0.7203886,7.6269016,8.873993,6.6881394,6.8229080601172
Economic feasibility-2,cn,CN,25.0,0.85403967,7.6726294,9.108965,6.2422533,6.525565415620804
Economic feasibility-2,us,US,34.0,0.8236501,8.480129,10.392306,6.7857194,7.866149715773773
Economic forecasting-2,cn,CN,82.0,1.01074,6.838,10.38514,5.1575146,5.125237120480477
Economic forecasting-2,us,US,68.0,1.0514776,7.692092,10.716871,5.456197,6.442486170010682
Economic freedom-2,cn,CN,11.0,0.7196611,7.283452,8.422277,6.2229266,6.251746578650042
Economic freedom-2,us,US,167.0,1.2401552,7.223107,11.273565,4.8755436,5.733440042959586
Economic impact analysis-2,cn,CN,123.0,1.3563906,8.008399,12.369633,5.8021464,7.037564908744784
Economic impact analysis-2,us,US,749.0,0.9833253,8.588219,13.957937,6.3147173,7.911995466555027
Economic indicator-2,cn,CN,280.0,1.099793,6.9113894,10.563671,4.8953257,5.240580405799449
Economic indicator-2,us,US,83.0,1.2061505,7.7636466,11.326278,5.59101,6.628619181539094
Economic integration-2,cn,CN,108.0,1.054774,6.909123,10.544236,4.6884303,5.107607174885231
Economic integration-2,us,US,204.0,0.91947055,7.7748184,11.121996,5.700109,6.397601297848652
Economic law-2,us,,,,,,,
Economic model-2,cn,CN,69.0,1.1013994,7.4860435,10.299409,5.665305,6.153640473691809
Economic model-2,us,US,219.0,0.8411494,8.473962,10.615324,6.3522415,7.708343152606162
Economic planning-2,us,US,16.0,1.113577,7.915246,10.3243685,6.1752734,7.184892718990639
Economic potential-2,cn,CN,6.0,0.8871475,7.219254,8.747037,6.165232,6.678147117296859
Economic potential-2,us,US,11.0,0.7812046,8.439533,9.851525,6.761034,8.294027014212176
Economic recovery-2,cn,CN,29.0,1.0311888,6.9603157,10.46587,4.9983764,5.489209791024521
Economic recovery-2,us,US,81.0,1.0109495,7.8383574,10.27627,6.1380634,6.736001726004147
Economic rent-2,cn,CN,73.0,1.0885196,8.023159,12.451151,6.0690794,7.025373724384807
Economic rent-2,us,US,604.0,0.85480577,8.730699,12.424188,6.7631655,8.144989028968098
Economic restructuring-2,cn,CN,28.0,1.2137547,6.931279,9.606853,5.449345,5.446641304820929
Economic restructuring-2,us,US,77.0,0.9033958,7.947833,10.308024,6.2752075,6.836381021909972
Economic risk-2,cn,CN,21.0,1.3373204,6.8475456,9.640025,4.3799896,5.431399988500701
Economic risk-2,us,US,37.0,0.92965007,8.393697,10.764372,6.0789075,7.738858149165196
Economic science-2,cn,CN,3.0,0.5442176,5.2429867,6.012601,4.8527226,4.451017578442887
Economic sector-2,cn,CN,29.0,1.1327734,7.1208324,8.65262,5.0874386,5.70320865790832
Economic sector-2,us,US,95.0,0.90539426,8.35209,11.039682,5.7010317,7.54133678446756
Economic security-2,cn,CN,19.0,0.991749,7.1535807,9.127364,5.5629272,5.788990837788717
Economic security-2,us,US,40.0,1.3116624,7.562487,11.317831,5.5814543,6.382308781911178
Economic slowdown-2,cn,CN,9.0,1.0264887,8.692392,10.599425,7.827698,9.216882820640294
Economic slowdown-2,us,US,37.0,1.0279369,8.443077,10.511848,6.853046,7.848911320461951
Economic sociology-2,cn,,,,,,,
Economic sociology-2,us,,,,,,,
Economic stability-2,cn,CN,11.0,0.63259166,6.888768,7.8604083,5.811758,5.655496848954101
Economic statistics-2,cn,CN,14.0,0.99663025,6.492776,8.72175,5.298828,4.955129931261254
Economic statistics-2,us,US,17.0,0.98484707,8.100346,10.655791,6.3220444,7.504351700053505
Economic transformation-2,cn,CN,31.0,0.77533895,6.0095043,8.042011,4.631187,4.072153363176568
Economic transformation-2,us,US,17.0,0.67828745,7.685085,9.050752,6.8117285,6.716470157398888
Economic union-2,cn,CN,2.0,0.0,4.121026,4.121026,4.121026,3.532448410987854
Economies of agglomeration-2,cn,CN,1405.0,1.5325576,8.207594,13.311793,5.32711,7.380574773527911
Economies of agglomeration-2,us,US,711.0,0.7639504,9.386773,11.980112,7.4268847,9.373283491738093
Economies of scale-2,cn,CN,106.0,1.0199193,7.795659,10.381858,5.961084,6.592074363550424
Economies of scale-2,us,US,508.0,0.8106422,8.68173,11.131959,6.436849,8.041892948440847
Econophysics-2,cn,CN,52.0,1.2503389,6.3908057,10.441439,4.383826,4.619569287580603
Econophysics-2,us,US,38.0,0.925981,6.8844967,8.771845,5.1259217,5.303227477528111
Ecoregion-2,cn,CN,35.0,1.0430014,8.017259,10.4030485,5.723641,7.061339667774135
Ecoregion-2,us,US,333.0,0.85546106,8.504327,10.856003,6.405508,7.736684095752636
Ecosystem-2,cn,,,,,,,
Ecosystem-2,us,,,,,,,
Ecotoxicology-2,cn,CN,594.0,1.2117335,7.7443666,11.360063,5.1429343,6.487796510260722
Ecotoxicology-2,us,US,937.0,1.048606,8.086041,11.911125,5.5370207,7.02414847946433
Ecotype-2,cn,CN,174.0,1.0557091,8.347096,11.11451,5.95136,7.506920767657334
Ecotype-2,us,US,503.0,0.96148723,8.957063,11.599579,6.5416193,8.566616739967586
Ecstasy-2,cn,CN,14.0,0.91920716,6.8629675,8.38498,5.178875,5.507651069662074
Ecstasy-2,us,US,474.0,1.099224,7.5479403,12.453077,5.0675235,6.140896451870688
Ectasia-2,cn,CN,90.0,0.70545894,8.454359,10.475068,7.1854057,7.722868906722383
Ectasia-2,us,US,427.0,0.82334745,8.948563,11.1357565,6.522303,8.515523168336813
Ectodermal dysplasia-2,cn,CN,54.0,1.2956322,6.6879697,8.994108,4.3093057,5.020319313789727
Ectodermal dysplasia-2,us,US,281.0,1.0179629,7.871264,11.373025,5.357706,6.695792959039409
Ectotherm-2,cn,CN,49.0,1.2426283,7.182063,9.991006,4.9704285,5.788504975355963
Ectotherm-2,us,US,642.0,1.220933,7.956803,11.663506,5.3037953,6.893294263470551
Edaravone-2,cn,CN,195.0,1.3827921,6.4653473,10.279779,4.087527,4.673185994225079
Eddy current-2,cn,CN,1583.0,1.0696416,7.60845,12.43897,5.161388,6.1812930158234565
Eddy current-2,us,US,997.0,1.0087899,8.816838,12.238021,6.036439,8.243256211318027
Edema-2,cn,CN,1538.0,0.9320631,8.326249,11.374029,5.586738,7.439341686996897
Edema-2,us,US,4540.0,0.8584622,9.115873,12.418846,6.4179153,8.818653477124627
Edge of chaos-2,cn,CN,21.0,1.0077447,6.465934,8.457811,4.732267,4.791245630809243
Edge of chaos-2,us,US,25.0,0.76368165,7.3543324,9.62036,5.961381,6.122605329838351
Edgeworth series-2,cn,CN,27.0,0.94923127,7.7309804,10.769623,6.260188,6.7143342770063015
Edgeworth series-2,us,US,58.0,1.0313259,7.9964814,10.987444,6.1461163,7.064526714271864
Edible oil-2,cn,CN,105.0,1.0241464,6.646165,9.275985,4.164833,4.848724200242145
Edible oil-2,us,US,71.0,0.85894763,8.672364,11.415919,7.0433674,8.093494750698156
Edible plants-2,cn,CN,25.0,1.1554189,7.2179675,9.157005,5.3423295,5.927147696415574
Edit distance-2,cn,CN,107.0,1.2849745,7.5750604,10.946494,4.925032,6.277019564376204
Edit distance-2,us,US,207.0,1.2209067,7.8997397,11.436934,5.1850677,6.8042458370128855
Editor in chief-2,cn,,,,,,,
Editor in chief-2,us,,,,,,,
Editorial board-2,cn,CN,93.0,2.0952764,5.9447765,12.165707,4.0267186,4.356189974175649
Editorial board-2,us,US,209.0,1.2583058,7.8933735,12.24188,4.6915445,6.909098428280203
Educational assessment-2,cn,CN,8.0,0.89369017,6.7015457,8.666588,5.882801,5.501167476177216
Educational assessment-2,us,US,211.0,0.88558376,7.3560815,9.516391,5.4149947,5.813791343837778
Educational attainment-2,cn,CN,158.0,1.1093837,7.7991557,10.1894,5.016018,6.593934418169283
Educational attainment-2,us,US,2483.0,1.0164957,8.126679,11.629071,5.4613543,7.106881891530676
Educational data mining-2,cn,CN,65.0,1.1174445,6.132695,9.351886,4.450688,4.146553938173582
Educational data mining-2,us,US,48.0,0.8320559,6.421978,7.9744244,4.70993,4.499711857901673
Educational equity-2,cn,CN,15.0,1.1863946,6.6511045,9.027286,4.446063,5.149522338594721
Educational equity-2,us,US,207.0,0.96423155,7.2234635,10.011646,5.2472053,5.625116988054245
Educational evaluation-2,cn,CN,7.0,1.2476659,5.782553,8.719292,4.840202,4.319115195955547
Educational evaluation-2,us,US,13.0,0.91776526,7.0458984,8.657898,5.3504987,5.7556461065243525
Educational game-2,cn,CN,52.0,1.2283319,5.7774196,8.6339855,3.752792,3.717994629168047
Educational game-2,us,US,164.0,1.1058108,6.6947613,10.564516,4.808306,4.859084039440148
Educational institution-2,cn,CN,11.0,0.84014636,6.7127595,8.619049,5.465967,5.367516387592659
Educational institution-2,us,US,22.0,0.79627484,8.320318,10.027946,6.7840934,7.694490376489
Educational leadership-2,cn,CN,41.0,1.2216449,6.46476,9.2917385,4.6285143,4.631910367709835
Educational leadership-2,us,US,1272.0,0.9135735,7.1817007,11.981659,4.2755265,5.495584549634216
Educational management-2,cn,,,,,,,
Educational program-2,cn,CN,6.0,0.99928474,7.1168647,9.182603,6.13574,6.558100581169128
Educational program-2,us,US,186.0,0.89117694,8.396282,11.71466,6.3679957,7.536754509506821
Educational psychology-2,cn,CN,13.0,0.85706496,7.7913284,9.134475,6.1617103,7.006460924943283
Educational psychology-2,us,US,243.0,0.93659043,8.108352,11.021567,5.3524113,7.010988327529759
Educational research-2,us,US,1019.0,1.2263197,8.44739,12.8491745,5.3269625,7.7008819849558705
Educational resources-2,cn,CN,98.0,1.306374,6.8542027,9.41592,4.4107285,5.167478630850255
Educational resources-2,us,US,146.0,1.134436,7.859599,10.712731,5.492244,6.692866243964417
Educational technology-2,cn,CN,868.0,0.94476074,7.5124884,11.997338,4.90567,5.948857545286785
Educational technology-2,us,US,2386.0,0.9509711,7.8247766,10.922511,5.352554,6.474275545907332
Effective action-2,cn,CN,43.0,1.0792122,8.634493,11.464999,6.4035845,7.971155684999459
Effective action-2,us,US,298.0,1.0565833,8.795445,12.324767,7.004617,8.10194529025155
Effective demand-2,us,US,8.0,1.0398228,6.882888,8.962073,5.8170953,5.857950236116139
Effective field theory-2,cn,CN,103.0,0.84087574,9.261795,11.518851,7.4452624,8.980556133112401
Effective field theory-2,us,US,610.0,1.1333448,8.828144,12.274921,6.709058,8.246284494150302
Effective schools-2,us,,,,,,,
Effective stress-2,cn,CN,207.0,1.1905001,7.088202,10.785182,4.7159534,5.447264909395415
Effective stress-2,us,US,166.0,0.93099,8.055969,10.650781,5.2438803,6.921591728991785
Effector-2,cn,CN,1734.0,0.8563485,8.401833,13.060418,6.2802825,7.555327476377059
Effector-2,us,US,12029.0,1.0082679,8.692304,13.403332,5.4880457,8.094749631273345
Effects of high altitude on humans-2,cn,CN,544.0,1.4003872,8.063476,11.367664,5.162999,7.136717909989386
Effects of high altitude on humans-2,us,US,745.0,1.4115615,8.639654,12.5917015,5.323413,8.124668702017388
Effi-2,cn,CN,9.0,0.79567593,8.534703,9.593896,7.299659,8.84352160824669
Effi-2,us,US,12.0,0.88762695,9.171912,11.026885,7.8508735,9.80462472547184
Efficient algorithm-2,cn,CN,139.0,1.7365726,7.1557837,12.60923,4.8859916,5.774569835194228
Efficient algorithm-2,us,US,62.0,0.8264803,8.561391,11.432129,7.2276325,7.971949850926634
Efficient energy use-2,cn,CN,6286.0,1.0129216,8.564396,12.709357,5.668993,7.79320881627676
Efficient energy use-2,us,US,5062.0,0.92252785,8.978755,12.539324,5.762252,8.524236723965615
